cod_municipio,UF,municipio,populacao,faixa_populacao,regiao,atendimento_website,atendimento_whatsapp,atendimento_telefone,nao_disponibiliza_atendimento_distancia,tipo_conexao_internet,tem_estrutura_t,ti_funcionarios_efetivos,ti_terceirizados,tem_cpd,software_interno,software_sociedade,nao_desenvolveu_software,A página da prefeitura na internet está,servico_ouvidoria_online,servico_consulta_processos,servico_nota_fiscal_eletronica,servico_agendamento_saude,site_mobile,tem_inclusao_digital,curso_informatica_populacao,tem_wifi_publico,consulta_publica_online,tem_portal_transparencia,tem_portal_dados_abertos,acessibilidade_sem_mouse,acessibilidade_libras
3135803,MG,Jequitinhonha,24509,4 - 20001 até 50000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Não,Não,Não,Não,Sim,Ativa,Não,Não,Sim,Não,Sim,Não,-,Não,Não,Sim,Não,Não,Sim
3135902,MG,Jesuânia,5296,2 - 5001 até 10000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Sim,Não,Não,Ativa,Sim,Não,Não,Não,Não,Não,-,Não,Sim,Sim,Não,Sim,Não
3136009,MG,Joaíma,14084,3 - 10001 até 20000,3 - Sudeste,Não,Não,Não,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Não,Não,Não,Não,Não,Não,-,Não,Não,Sim,Não,Não,Não
3136108,MG,Joanésia,4304,1 - Até 5000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Sim,Não,Não,Sim,Ativa,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Não
3136207,MG,João Monlevade,83360,5 - 50001 até 100000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Sim,Sim,Não,Ativa,Sim,Sim,Sim,Não,Sim,Não,-,Sim,Sim,Sim,Sim,Sim,Sim
3136306,MG,João Pinheiro,48532,4 - 20001 até 50000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Não,Não,Sim,Ativa,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não
3136405,MG,Joaquim Felício,3891,1 - Até 5000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Em manutenção ou reestruturação,Não,Não,Sim,Não,Não,Não,-,Não,Não,Sim,Não,Não,Não
3136504,MG,Jordânia,10536,3 - 10001 até 20000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Sim,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Sim,Não,-,Sim,Não,Sim,Não,Sim,Não
3136520,MG,José Gonçalves de Minas,3993,1 - Até 5000,3 - Sudeste,Sim,Sim,Não,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Não,Não,Sim,Não,Não,Não,-,Não,Sim,Sim,Não,-,-
3136553,MG,José Raydan,4352,1 - Até 5000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Sim,Não,-,Não,Não,Sim,Não,Não,Não
3136579,MG,Josenópolis,3607,1 - Até 5000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Em manutenção ou reestruturação,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não
3136603,MG,Nova União,6083,2 - 5001 até 10000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Sim,Não,Não,Sim,Ativa,Não,Não,Não,Não,Não,Não,-,Não,Não,Sim,Não,-,-
3136652,MG,Juatuba,32726,4 - 20001 até 50000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim
3136702,MG,Juiz de Fora,565764,7 - Maior que 500000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Sim,Sim,Não,Ativa,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
3136801,MG,Juramento,3815,1 - Até 5000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Não,Não,Sim,Não,Não,Não,-,Não,Não,Sim,Não,Não,Não
3136900,MG,Juruaia,11543,3 - 10001 até 20000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Sim,Não,Não,Ativa,Sim,Sim,Sim,Não,Não,Não,-,Sim,Sim,Sim,Sim,Sim,Não
3136959,MG,Juvenília,5929,2 - 5001 até 10000,3 - Sudeste,Sim,Não,Não,Não,Via cabo ou fibra ótica,Não,-,-,Não,Sim,Não,Não,Ativa,Sim,Não,Não,Não,Não,Não,-,Não,Não,Sim,Não,-,-
3137007,MG,Ladainha,14399,3 - 10001 até 20000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não
3137106,MG,Lagamar,6672,2 - 5001 até 10000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Sim,Não,Não,Sim,Ativa,Não,Não,Sim,Não,Sim,Não,-,Sim,Não,Sim,Não,-,-
3137205,MG,Lagoa da Prata,53583,5 - 50001 até 100000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Sim,Não,Não,Ativa,Sim,Sim,Sim,Não,Sim,Não,-,Não,Não,Sim,Sim,Sim,Sim
3137304,MG,Lagoa dos Patos,3285,1 - Até 5000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Não,Sim,Não,Não,Ativa,Não,Não,Sim,Não,Não,Não,-,Não,Não,Sim,Não,Não,Não
3137403,MG,Lagoa Dourada,13116,3 - 10001 até 20000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Sim,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não
3137502,MG,Lagoa Formosa,19507,3 - 10001 até 20000,3 - Sudeste,Sim,Sim,Não,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Sim,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Não,-,Não,Não,Sim,Não,Não,Não
3137536,MG,Lagoa Grande,9210,2 - 5001 até 10000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Sim,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Não,-,Não,Sim,Sim,Não,Não,Não
3137601,MG,Lagoa Santa,79981,5 - 50001 até 100000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não
3137700,MG,Lajinha,21422,4 - 20001 até 50000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Não,Sim,Não,Ativa,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não
3137809,MG,Lambari,20950,4 - 20001 até 50000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Não,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não
3137908,MG,Lamim,3226,1 - Até 5000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Não,-,Sim,Sim,Sim,Não,-,-
3138005,MG,Laranjal,6042,2 - 5001 até 10000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não
3138104,MG,Lassance,7358,2 - 5001 até 10000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Não,Não,Não,Sim,Ativa,Sim,Sim,Não,Não,Sim,Não,-,Sim,Sim,Sim,Não,Sim,Não
3138203,MG,Lavras,109884,6 - 100001 até 500000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
3138302,MG,Leandro Ferreira,3270,1 - Até 5000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Sim,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Não,-,Não,Não,Sim,Sim,-,-
3138351,MG,Leme do Prado,4387,1 - Até 5000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Não,-,Não,Sim,Sim,Não,Sim,Não
3138401,MG,Leopoldina,52696,5 - 50001 até 100000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não
3138500,MG,Liberdade,4775,1 - Até 5000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Não,-,Sim,Não,Sim,Não,Não,Não
3138609,MG,Lima Duarte,17712,3 - 10001 até 20000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Sim,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Não,-,Sim,Não,Sim,Não,Não,Não
3138625,MG,Limeira do Oeste,9087,2 - 5001 até 10000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Sim,Não,Não,Ativa,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não
3138658,MG,Lontra,8968,2 - 5001 até 10000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Sim,Não,Ativa,Não,Não,Sim,Não,Não,Não,-,Não,Sim,Sim,Não,-,-
3138674,MG,Luisburgo,7195,2 - 5001 até 10000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Não,Sim,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Sim
3138682,MG,Luislândia,6329,2 - 5001 até 10000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Não,Não,Não,Não,Não,-,Não,Sim,Sim,Não,Sim,Não
3138708,MG,Luminárias,5731,2 - 5001 até 10000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Não,Não,Não,Sim,Ativa,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não
3138807,MG,Luz,18304,3 - 10001 até 20000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Sim,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não
3138906,MG,Machacalis,6579,2 - 5001 até 10000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
3139003,MG,Machado,38831,4 - 20001 até 50000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Não,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não
3139102,MG,Madre de Deus de Minas,5341,2 - 5001 até 10000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Não
3139201,MG,Malacacheta,17751,3 - 10001 até 20000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Sim,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Sim,Não,-,Sim,Não,Sim,Não,Sim,Sim
3139250,MG,Mamonas,6096,2 - 5001 até 10000,3 - Sudeste,Sim,Sim,Não,Não,Via cabo ou fibra ótica,Sim,-,-,Sim,Sim,Não,Não,Ativa,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,Não
3139300,MG,Manga,19188,3 - 10001 até 20000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Não,-,Sim,Não,Sim,Não,-,-
3139409,MG,Manhuaçu,96545,5 - 50001 até 100000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Não,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,-,-
3139508,MG,Manhumirim,20970,4 - 20001 até 50000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Não,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Não,-,Sim,Não,Sim,Sim,Sim,Sim
3139607,MG,Mantena,27358,4 - 20001 até 50000,3 - Sudeste,Sim,Sim,Não,Não,Via cabo ou fibra ótica,Sim,Não,Não,Sim,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Não,-,Não,Não,Sim,Não,Sim,Não
3139706,MG,Maravilhas,7518,2 - 5001 até 10000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Sim,Sim,Não,Não,Ativa,Sim,Não,Sim,Não,Não,Não,-,Não,Não,Sim,Não,-,-
3139805,MG,Mar de Espanha,13119,3 - 10001 até 20000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não
3139904,MG,Maria da Fé,14557,3 - 10001 até 20000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Sim,Não,Não,Ativa,Sim,Não,Sim,Não,Sim,Não,-,Não,Não,Sim,Sim,Sim,Não
3140001,MG,Mariana,64058,5 - 50001 até 100000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Sim,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Não,-,Não,Não,Sim,Não,Sim,Não
3140100,MG,Marilac,4320,1 - Até 5000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Não,-,Não,Não,Sim,Não,-,-
3140159,MG,Mário Campos,16546,3 - 10001 até 20000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Não,-,Não,Não,Sim,Não,Sim,Sim
3140209,MG,Maripá de Minas,3532,1 - Até 5000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Sim,Não,Não,Ativa,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não
3140308,MG,Marliéria,4761,1 - Até 5000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Não,-,Não,Não,Sim,Não,Não,Não
3140407,MG,Marmelópolis,3299,1 - Até 5000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Sim
3140506,MG,Martinho Campos,14461,3 - 10001 até 20000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Sim,Não,Ativa,Sim,Não,Não,Não,Não,Não,-,Não,Não,Sim,Não,Não,Não
3140530,MG,Martins Soares,8725,2 - 5001 até 10000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Não,Sim,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Sim,Não,-,Sim,Não,Sim,Não,-,-
3140555,MG,Mata Verde,9458,2 - 5001 até 10000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Não,Não,Não,Não,Não,-,Não,Sim,Sim,Não,-,-
3140605,MG,Materlândia,3982,1 - Até 5000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Sim,Sim,Não,Não,Em manutenção ou reestruturação,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não
3140704,MG,Mateus Leme,40239,4 - 20001 até 50000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Não,Sim,Sim,Não,Não,Ativa,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não
3140803,MG,Matias Barbosa,14501,3 - 10001 até 20000,3 - Sudeste,Sim,Não,Não,Não,Via cabo ou fibra ótica,Sim,Sim,Sim,Sim,Não,Não,Sim,Ativa,Sim,Não,Não,Não,Sim,Não,-,Não,Não,Sim,Não,Sim,Não
3140852,MG,Matias Cardoso,8975,2 - 5001 até 10000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Sim,Sim,Não,Não,Ativa,Sim,Não,Sim,Não,Não,Não,-,Sim,Não,Sim,Não,-,-
3140902,MG,Matipó,19054,3 - 10001 até 20000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Não,Sim,Sim,Não,Não,Ativa,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,-,-
3141009,MG,Mato Verde,12238,3 - 10001 até 20000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Não,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não
3141108,MG,Matozinhos,39291,4 - 20001 até 50000,3 - Sudeste,Sim,Não,Sim,Não,"Via modem Via linha telefônica (DSL)G, Via rádioG ou Via satéliteG",Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não
3141207,MG,Matutina,3907,1 - Até 5000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Não,-,Não,Não,Sim,Não,Não,Não
3141306,MG,Medeiros,4040,1 - Até 5000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Não,Não,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Não,-,Não,Não,Sim,Não,Sim,Não
3141405,MG,Medina,20492,4 - 20001 até 50000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Não,Não,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
3141504,MG,Mendes Pimentel,5651,2 - 5001 até 10000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Não,-,Sim,Não,Sim,Não,Sim,Não
3141603,MG,Mercês,10609,3 - 10001 até 20000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Não
3141702,MG,Mesquita,5038,2 - 5001 até 10000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Sim,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Não,-,Não,Sim,Sim,Não,Sim,Não
3141801,MG,Minas Novas,24191,4 - 20001 até 50000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não
3141900,MG,Minduri,3815,1 - Até 5000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não
3142007,MG,Mirabela,14029,3 - 10001 até 20000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não
3142106,MG,Miradouro,9026,2 - 5001 até 10000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Sim,Não,Não,Ativa,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não
3142205,MG,Miraí,13922,3 - 10001 até 20000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Não,Não,Não,Não,Sim,Ativa,Não,Não,Sim,Não,Não,Não,-,Não,Sim,Sim,Sim,Sim,Sim
3142254,MG,Miravânia,4011,1 - Até 5000,3 - Sudeste,Sim,Não,Não,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Não,Não,Sim,Não,Sim,Não,-,Não,Não,Sim,Não,-,-
3142304,MG,Moeda,5291,2 - 5001 até 10000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não
3142403,MG,Moema,7778,2 - 5001 até 10000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não
3142502,MG,Monjolos,2196,1 - Até 5000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Sim,Sim,Não,Não,Ativa,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Sim
3142601,MG,Monsenhor Paulo,8550,2 - 5001 até 10000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Sim,Não,Não,Ativa,Não,Não,Sim,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não
3142700,MG,Montalvânia,14160,3 - 10001 até 20000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Não,Sim,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim
3142809,MG,Monte Alegre de Minas,20666,4 - 20001 até 50000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Sim,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Sim
3142908,MG,Monte Azul,20577,4 - 20001 até 50000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não
3143005,MG,Monte Belo,13340,3 - 10001 até 20000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Sim,Sim,Sim,Não,Não,Ativa,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não
3143104,MG,Monte Carmelo,49354,4 - 20001 até 50000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Não,Sim,Não,Ativa,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
3143153,MG,Monte Formoso,4449,1 - Até 5000,3 - Sudeste,Sim,Não,Não,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Não,Não,Sim,Ativa,Não,Não,Não,Não,Não,Não,-,Sim,Não,Sim,Sim,Não,Sim
3143203,MG,Monte Santo de Minas,21301,4 - 20001 até 50000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Sim,Não,-,Sim,Não,Sim,Sim,Sim,Não
3143302,MG,Montes Claros,434321,6 - 100001 até 500000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Sim,Sim,Não,Ativa,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Sim
3143401,MG,Monte Sião,24933,4 - 20001 até 50000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Sim,Não,Não,Sim,Ativa,Não,Não,Sim,Não,Sim,Não,-,Sim,Não,Sim,Não,Sim,Sim
3143450,MG,Montezuma,6979,2 - 5001 até 10000,3 - Sudeste,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Não,Sim,Sim
3143500,MG,Morada Nova de Minas,9364,2 - 5001 até 10000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,-,-
3143609,MG,Morro da Garça,2438,1 - Até 5000,3 - Sudeste,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Não,Não,Não,Sim,Ativa,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não
3143708,MG,Morro do Pilar,3174,1 - Até 5000,3 - Sudeste,Sim,Sim,Não,Não,Via cabo ou fibra ótica,Não,-,-,Não,Sim,Não,Não,Ativa,Sim,Não,Sim,Não,Não,Não,-,Não,Sim,Sim,Sim,Sim,Sim
